NOMBDEP,NOMBPROV,NOMBDIST,ID,TXUBIGEO,TXREGION,TXPROVINCIA,TXDISTRITO
LIMA,HUARAL,PACARAOS,1298,140808,LIMA,HUARAL,PACARAOS
LIMA,HUARAL,SAN MIGUEL DE ACOS,1021,140809,LIMA,HUARAL,SAN MIGUEL DE ACOS
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,484,140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA
LIMA,HUARAL,SUMBILCA,1290,140812,LIMA,HUARAL,SUMBILCA
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,486,140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE
LIMA,HUAROCHIRI,ANTIOQUIA,446,140602,LIMA,HUAROCHIRI,ANTIOQUIA
LIMA,HUAROCHIRI,CALLAHUANCA,585,140603,LIMA,HUAROCHIRI,CALLAHUANCA
LIMA,HUAROCHIRI,CARAMPOMA,700,140604,LIMA,HUAROCHIRI,CARAMPOMA
LIMA,HUAROCHIRI,CHICLA,360,140607,LIMA,HUAROCHIRI,CHICLA
LIMA,HUAROCHIRI,CUENCA,1058,140606,LIMA,HUAROCHIRI,CUENCA
LIMA,HUAROCHIRI,HUACHUPAMPA,1325,140630,LIMA,HUAROCHIRI,HUACHUPAMPA
LIMA,HUAROCHIRI,HUANZA,1269,140608,LIMA,HUAROCHIRI,HUANZA
LIMA,HUAROCHIRI,HUAROCHIRI,536,140609,LIMA,HUAROCHIRI,HUAROCHIRI
LIMA,HUAROCHIRI,LAHUAYTAMBO,1229,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
LIMA,HUAROCHIRI,LANGA,1055,140611,LIMA,HUAROCHIRI,LANGA
LIMA,HUAROCHIRI,LARAOS,1271,140631,LIMA,HUAROCHIRI,LARAOS
LIMA,HUAROCHIRI,MARIATANA,1124,140612,LIMA,HUAROCHIRI,MARIATANA
LIMA,HUAROCHIRI,MATUCANA,1268,140601,LIMA,HUAROCHIRI,MATUCANA
LIMA,HUAROCHIRI,RICARDO PALMA,1200,140613,LIMA,HUAROCHIRI,RICARDO PALMA
LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,1034,140614,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA
LIMA,HUAROCHIRI,SAN ANTONIO,1320,140615,LIMA,HUAROCHIRI,SAN ANTONIO
LIMA,HUAROCHIRI,SAN BARTOLOME,788,140616,LIMA,HUAROCHIRI,SAN BARTOLOME
LIMA,HUAROCHIRI,SAN DAMIAN,1063,140617,LIMA,HUAROCHIRI,SAN DAMIAN
LIMA,HUAROCHIRI,SAN JUAN DE IRIS,1319,140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS
LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,534,140619,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE
LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,1036,140620,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI
LIMA,HUAROCHIRI,SAN MATEO,1318,140621,LIMA,HUAROCHIRI,SAN MATEO
LIMA,HUAROCHIRI,SAN MATEO DE OTAO,823,140622,LIMA,HUAROCHIRI,SAN MATEO DE OTAO
LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,1264,140605,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,1239,140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE
LIMA,HUAROCHIRI,SANGALLAYA,1048,140618,LIMA,HUAROCHIRI,SANGALLAYA
LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,415,140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
LIMA,HUAROCHIRI,SANTA EULALIA,824,140625,LIMA,HUAROCHIRI,SANTA EULALIA
LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,444,140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA
LIMA,HUAROCHIRI,SANTIAGO DE TUNA,1033,140627,LIMA,HUAROCHIRI,SANTIAGO DE TUNA
LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,1050,140628,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS
LIMA,HUAROCHIRI,SURCO,1077,140629,LIMA,HUAROCHIRI,SURCO
LIMA,HUAURA,AMBAR,740,140502,LIMA,HUAURA,AMBAR
LIMA,HUAURA,CALETA DE CARQUIN,480,140504,LIMA,HUAURA,CALETA DE CARQUIN
LIMA,HUAURA,CHECRAS,726,140505,LIMA,HUAURA,CHECRAS
LIMA,HUAURA,HUACHO,478,140501,LIMA,HUAURA,HUACHO
LIMA,HUAURA,HUALMAY,481,140506,LIMA,HUAURA,HUALMAY
LIMA,HUAURA,HUAURA,1087,140507,LIMA,HUAURA,HUAURA
LIMA,HUAURA,LEONCIO PRADO,1080,140508,LIMA,HUAURA,LEONCIO PRADO
LIMA,HUAURA,PACCHO,1314,140509,LIMA,HUAURA,PACCHO
LIMA,HUAURA,SANTA LEONOR,725,140511,LIMA,HUAURA,SANTA LEONOR
LIMA,HUAURA,SANTA MARIA,483,140512,LIMA,HUAURA,SANTA MARIA
LIMA,HUAURA,SAYAN,1086,140513,LIMA,HUAURA,SAYAN
LIMA,HUAURA,VEGUETA,724,140516,LIMA,HUAURA,VEGUETA
LIMA,LIMA,ANCON,432,140102,LIMA,LIMA,ANCON
LIMA,LIMA,ATE,1303,140103,LIMA,LIMA,ATE
LIMA,LIMA,BARRANCO,1049,140125,LIMA,LIMA,BARRANCO
LIMA,LIMA,BREÃ‘A,1235,140104,LIMA,LIMA,BREÑA
LIMA,LIMA,CARABAYLLO,708,140105,LIMA,LIMA,CARABAYLLO
LIMA,LIMA,CHACLACAYO,1304,140107,LIMA,LIMA,CHACLACAYO
LIMA,LIMA,CHORRILLOS,1046,140108,LIMA,LIMA,CHORRILLOS
LIMA,LIMA,CIENEGUILLA,1248,140139,LIMA,LIMA,CIENEGUILLA
LIMA,LIMA,COMAS,1309,140106,LIMA,LIMA,COMAS
LIMA,LIMA,EL AGUSTINO,1301,140135,LIMA,LIMA,EL AGUSTINO
LIMA,LIMA,INDEPENDENCIA,1305,140134,LIMA,LIMA,INDEPENDENCIA
LIMA,LIMA,JESUS MARIA,1013,140133,LIMA,LIMA,JESUS MARIA
LIMA,LIMA,LA MOLINA,1233,140110,LIMA,LIMA,LA MOLINA
LIMA,LIMA,LA VICTORIA,1232,140109,LIMA,LIMA,LA VICTORIA
LIMA,LIMA,LIMA,1300,140101,LIMA,LIMA,LIMA
LIMA,LIMA,LINCE,556,140111,LIMA,LIMA,LINCE
LIMA,LIMA,LOS OLIVOS,1308,140142,LIMA,LIMA,LOS OLIVOS
LIMA,LIMA,LURIGANCHO,1310,140112,LIMA,LIMA,LURIGANCHO
LIMA,LIMA,LURIN,384,140113,LIMA,LIMA,LURIN
LIMA,LIMA,MAGDALENA DEL MAR,553,140114,LIMA,LIMA,MAGDALENA DEL MAR
LIMA,LIMA,MIRAFLORES,1057,140115,LIMA,LIMA,MIRAFLORES
LIMA,LIMA,PACHACAMAC,1230,140116,LIMA,LIMA,PACHACAMAC
LIMA,LIMA,PUCUSANA,1038,140118,LIMA,LIMA,PUCUSANA
LIMA,LIMA,PUEBLO LIBRE,560,140117,LIMA,LIMA,PUEBLO LIBRE
LIMA,LIMA,PUENTE PIEDRA,1313,140119,LIMA,LIMA,PUENTE PIEDRA
LIMA,LIMA,PUNTA HERMOSA,1150,140120,LIMA,LIMA,PUNTA HERMOSA
LIMA,LIMA,PUNTA NEGRA,1122,140121,LIMA,LIMA,PUNTA NEGRA
LIMA,LIMA,RIMAC,1302,140122,LIMA,LIMA,RIMAC
LIMA,LIMA,SAN BARTOLO,1212,140123,LIMA,LIMA,SAN BARTOLO
LIMA,LIMA,SAN BORJA,555,140140,LIMA,LIMA,SAN BORJA
LIMA,LIMA,SAN ISIDRO,552,140124,LIMA,LIMA,SAN ISIDRO
LIMA,LIMA,SAN JUAN DE LURIGANCHO,1311,140137,LIMA,LIMA,SAN JUAN DE LURIGANCHO
LIMA,LIMA,SAN JUAN DE MIRAFLORES,1052,140136,LIMA,LIMA,SAN JUAN DE MIRAFLORES
LIMA,LIMA,SAN LUIS,1129,140138,LIMA,LIMA,SAN LUIS
LIMA,LIMA,SAN MARTIN DE PORRES,1307,140126,LIMA,LIMA,SAN MARTIN DE PORRES
LIMA,LIMA,SAN MIGUEL,1130,140127,LIMA,LIMA,SAN MIGUEL
LIMA,LIMA,SANTA ANITA,1245,140143,LIMA,LIMA,SANTA ANITA
LIMA,LIMA,SANTA MARIA DEL MAR,1039,140128,LIMA,LIMA,SANTA MARIA DEL MAR
LIMA,LIMA,SANTA ROSA,583,140129,LIMA,LIMA,SANTA ROSA
LIMA,LIMA,SANTIAGO DE SURCO,557,140130,LIMA,LIMA,SANTIAGO DE SURCO
LIMA,LIMA,SURQUILLO,1060,140131,LIMA,LIMA,SURQUILLO
LIMA,LIMA,VILLA EL SALVADOR,1149,140141,LIMA,LIMA,VILLA EL SALVADOR
LIMA,LIMA,VILLA MARIA DEL TRIUNFO,1051,140132,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
LIMA,OYON,ANDAJES,720,141004,LIMA,OYON,ANDAJES
LIMA,OYON,CAUJUL,718,141003,LIMA,OYON,CAUJUL
LIMA,OYON,COCHAMARCA,709,141006,LIMA,OYON,COCHAMARCA
LIMA,OYON,NAVAN,711,141002,LIMA,OYON,NAVAN
LIMA,OYON,OYON,734,141001,LIMA,OYON,OYON
LIMA,OYON,PACHANGARA,710,141005,LIMA,OYON,PACHANGARA
LIMA,YAUYOS,ALIS,1120,140702,LIMA,YAUYOS,ALIS
LIMA,YAUYOS,ALLAUCA,1037,140703,LIMA,YAUYOS,ALLAUCA
LIMA,YAUYOS,AYAVIRI,1116,140704,LIMA,YAUYOS,AYAVIRI
LIMA,YAUYOS,AZANGARO,1111,140705,LIMA,YAUYOS,AZANGARO
LIMA,YAUYOS,CACRA,1002,140706,LIMA,YAUYOS,CACRA
LIMA,YAUYOS,CARANIA,1225,140707,LIMA,YAUYOS,CARANIA
LIMA,YAUYOS,CATAHUASI,1001,140733,LIMA,YAUYOS,CATAHUASI
LIMA,YAUYOS,CHOCOS,1020,140710,LIMA,YAUYOS,CHOCOS
LIMA,YAUYOS,COCHAS,1114,140708,LIMA,YAUYOS,COCHAS
LIMA,YAUYOS,COLONIA,353,140709,LIMA,YAUYOS,COLONIA
LIMA,YAUYOS,HONGOS,999,140730,LIMA,YAUYOS,HONGOS
LIMA,YAUYOS,HUAÃ‘EC,1121,140715,LIMA,YAUYOS,HUAÑEC
LIMA,YAUYOS,HUAMPARA,1221,140711,LIMA,YAUYOS,HUAMPARA
LIMA,YAUYOS,HUANCAYA,1252,140712,LIMA,YAUYOS,HUANCAYA
LIMA,YAUYOS,HUANGASCAR,421,140713,LIMA,YAUYOS,HUANGASCAR
LIMA,YAUYOS,HUANTAN,1210,140714,LIMA,YAUYOS,HUANTAN
LIMA,YAUYOS,LARAOS,1224,140716,LIMA,YAUYOS,LARAOS
LIMA,YAUYOS,LINCHA,429,140717,LIMA,YAUYOS,LINCHA
LIMA,YAUYOS,MADEAN,1015,140731,LIMA,YAUYOS,MADEAN
LIMA,YAUYOS,MIRAFLORES,1056,140718,LIMA,YAUYOS,MIRAFLORES
LIMA,YAUYOS,OMAS,1209,140719,LIMA,YAUYOS,OMAS
LIMA,YAUYOS,PUTINZA,1004,140732,LIMA,YAUYOS,PUTINZA
LIMA,YAUYOS,QUINCHES,1118,140720,LIMA,YAUYOS,QUINCHES
LIMA,YAUYOS,QUINOCAY,1117,140721,LIMA,YAUYOS,QUINOCAY
LIMA,YAUYOS,SAN JOAQUIN,1125,140722,LIMA,YAUYOS,SAN JOAQUIN
LIMA,YAUYOS,SAN PEDRO DE PILAS,356,140723,LIMA,YAUYOS,SAN PEDRO DE PILAS
LIMA,YAUYOS,TANTA,1253,140724,LIMA,YAUYOS,TANTA
LIMA,YAUYOS,TAURIPAMPA,1026,140725,LIMA,YAUYOS,TAURIPAMPA
LIMA,YAUYOS,TOMAS,1243,140727,LIMA,YAUYOS,TOMAS
LIMA,YAUYOS,TUPE,1011,140726,LIMA,YAUYOS,TUPE
LIMA,YAUYOS,VIÃ‘AC,1019,140728,LIMA,YAUYOS,VIÑAC
LIMA,YAUYOS,VITIS,559,140729,LIMA,YAUYOS,VITIS
LIMA,YAUYOS,YAUYOS,1213,140701,LIMA,YAUYOS,YAUYOS
LORETO,ALTO AMAZONAS,BALSAPUERTO,751,150202,LORETO,ALTO AMAZONAS,BALSAPUERTO
LORETO,ALTO AMAZONAS,JEBEROS,749,150205,LORETO,ALTO AMAZONAS,JEBEROS
LORETO,ALTO AMAZONAS,LAGUNAS,747,150206,LORETO,ALTO AMAZONAS,LAGUNAS
LORETO,ALTO AMAZONAS,SANTA CRUZ,1618,150210,LORETO,ALTO AMAZONAS,SANTA CRUZ
LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,1592,150211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS
LORETO,ALTO AMAZONAS,YURIMAGUAS,1599,150201,LORETO,ALTO AMAZONAS,YURIMAGUAS
LORETO,DATEM DEL MARAÃ‘ON,ANDOAS,683,150702,LORETO,DATEM DEL MARAÑON,ANDOAS
